Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
29259960,11/10/2014 18:11,11/19/2014 0:00,DEP,Department of Environmental Protection,Water Quality,Clear Water With Other Particles (Use Comments) (QEZ),,10304,51 OSGOOD AVENUE,OSGOOD AVENUE,TARGEE ST,WIEDERER PL,,,ADDRESS,STATEN ISLAND,,N/A,Closed,,11/19/2014 0:00,01 STATEN ISLAND,STATEN ISLAND,960888,164791,Unspecified,STATEN ISLAND,,,,,,,,40.61895888,-74.08415165,"(40.61895888093713, -74.08415165080342)"
29259862,11/10/2014 15:58,11/13/2014 9:21,DEP,Department of Environmental Protection,Water Quality,"No Sampling Required, Requested Information (QG2)",,11215,412 7 AVENUE,7 AVENUE,13 ST,14 ST,,,ADDRESS,BROOKLYN,,N/A,Closed,,11/13/2014 9:21,06 BROOKLYN,BROOKLYN,988753,181293,Unspecified,BROOKLYN,,,,,,,,40.66428299,-73.98376884,"(40.66428298513348, -73.98376884227048)"
29258763,11/10/2014 13:59,11/13/2014 9:02,DEP,Department of Environmental Protection,Water Quality,"No Sampling Required, Requested Information (QG2)",,10306,83 ILYSE COURT,ILYSE COURT,LYLE CT,DINA CT,,,ADDRESS,STATEN ISLAND,,N/A,Closed,,11/13/2014 9:02,03 STATEN ISLAND,STATEN ISLAND,945497,145280,Unspecified,STATEN ISLAND,,,,,,,,40.56535122,-74.13947919,"(40.56535121677337, -74.13947918992848)"
29256409,11/9/2014 13:08,11/20/2014 9:52,DEP,Department of Environmental Protection,Water Quality,"Taste/Odor, Chemical (QA2)",,10002,102 NORFOLK STREET,NORFOLK STREET,DELANCEY ST,RIVINGTON ST,,,ADDRESS,NEW YORK,,N/A,Closed,,11/20/2014 9:52,03 MANHATTAN,MANHATTAN,987819,201162,Unspecified,MANHATTAN,,,,,,,,40.71881923,-73.98712494,"(40.71881922895107, -73.98712493829669)"
29250218,11/8/2014 19:45,11/24/2014 8:23,DEP,Department of Environmental Protection,Water Quality,unknown odor/taste in drinking water (QA6),,10314,70 MAINE AVENUE,MAINE AVENUE,S GREENLEAF AVE,MILLER ST,,,ADDRESS,STATEN ISLAND,,N/A,Closed,,11/24/2014 8:23,01 STATEN ISLAND,STATEN ISLAND,949189,165399,Unspecified,STATEN ISLAND,,,,,,,,40.62058914,-74.12629542,"(40.62058914050573, -74.12629542245213)"
29247712,11/8/2014 15:10,11/10/2014 8:16,DEP,Department of Environmental Protection,Water Quality,"Taste/Odor, Chemical (QA2)",,11385,73-14 72 STREET,72 STREET,MYRTLE AVE,77 AVE,,,ADDRESS,Ridgewood,,N/A,Closed,,11/10/2014 8:16,05 QUEENS,QUEENS,1018050,194964,Unspecified,QUEENS,,,,,,,,40.70174336,-73.87809869,"(40.7017433579578, -73.8780986949546)"
29247359,11/8/2014 18:15,11/13/2014 8:33,DEP,Department of Environmental Protection,Water Quality,"Taste/Odor, Chlorine (QA1)",,11375,104-40 QUEENS BOULEVARD,QUEENS BOULEVARD,68 DR,YELLOWSTONE BLVD,,,ADDRESS,Forest Hills,,N/A,Closed,,11/13/2014 8:33,06 QUEENS,QUEENS,1026138,202981,Unspecified,QUEENS,,,,,,,,40.72371349,-73.84887911,"(40.72371349080368, -73.84887910991648)"
29247336,11/8/2014 12:02,11/25/2014 7:59,DEP,Department of Environmental Protection,Water Quality,"Taste/Odor, Chlorine (QA1)",,10029,441 EAST  116 STREET,EAST  116 STREET,1 AVE,PLEASANT AVE,,,ADDRESS,NEW YORK,,N/A,Closed,,11/25/2014 7:59,11 MANHATTAN,MANHATTAN,1002407,229141,Unspecified,MANHATTAN,,,,,,,,40.7955965,-73.93442361,"(40.79559650438022, -73.93442361247425)"
29245704,11/7/2014 11:37,11/13/2014 0:00,DEP,Department of Environmental Protection,Water Quality,"Taste/Odor, Chlorine (QA1)",,11106,31-73 35 STREET,35 STREET,31 AVE,BROADWAY,,,ADDRESS,Astoria,,N/A,Closed,,11/13/2014 0:00,01 QUEENS,QUEENS,1005984,216634,Unspecified,QUEENS,,,,,,,,40.76126003,-73.92154527,"(40.761260029887836, -73.9215452702583)"
29243303,11/7/2014 9:08,11/7/2014 9:57,DEP,Department of Environmental Protection,Water Quality,"No Sampling Required, Requested Information (QG2)",,11432,184-31 HOVENDEN ROAD,HOVENDEN ROAD,SOMERSET ST,CHEVY CHASE ST,,,ADDRESS,Jamaica,,N/A,Closed,,11/7/2014 9:57,08 QUEENS,QUEENS,1045197,201435,Unspecified,QUEENS,,,,,,,,40.71935933,-73.78013349,"(40.719359328017696, -73.78013349237663)"
29242427,11/7/2014 16:19,11/12/2014 0:00,DEP,Department of Environmental Protection,Water Quality,"Oil, Grease In Water (QD1)",,10312,399 LYNDALE AVENUE,LYNDALE AVENUE,KING ST,HYLAN BLVD,,,ADDRESS,STATEN ISLAND,,N/A,Closed,,11/12/2014 0:00,03 STATEN ISLAND,STATEN ISLAND,941068,133938,Unspecified,STATEN ISLAND,,,,,,,,40.53419917,-74.15534755,"(40.534199169982514, -74.15534755076527)"
29231263,11/6/2014 15:38,11/7/2014 9:37,DEP,Department of Environmental Protection,Water Quality,"Taste/Odor, Bitter/Metallic (QA3)",,11213,1030 PARK PLACE,PARK PLACE,BROOKLYN AVE,KINGSTON AVE,,,ADDRESS,BROOKLYN,,N/A,Closed,,11/7/2014 9:37,08 BROOKLYN,BROOKLYN,999969,184488,Unspecified,BROOKLYN,,,,,,,,40.67303974,-73.94333309,"(40.67303973721813, -73.94333309279837)"
29231248,11/6/2014 9:29,11/8/2014 13:29,DEP,Department of Environmental Protection,Water Quality,"Cloudy Or Milky, Other (Use Comments) (QBZ)",,11221,682 BUSHWICK AVENUE,BUSHWICK AVENUE,WILLOUGHBY AVE,SUYDAM ST,,,ADDRESS,BROOKLYN,,N/A,Closed,,11/8/2014 13:29,04 BROOKLYN,BROOKLYN,1003203,193206,Unspecified,BROOKLYN,,,,,,,,40.69696231,-73.93165002,"(40.696962314845635, -73.93165002242709)"
29229608,11/5/2014 9:29,11/7/2014 9:14,DEP,Department of Environmental Protection,Water Quality,"Cloudy Or Milky, Other (Use Comments) (QBZ)",,10461,1837 PILGRIM AVENUE,PILGRIM AVENUE,BUHRE AVE,MORRIS PARK AVE,,,ADDRESS,BRONX,,N/A,Closed,,11/7/2014 9:14,10 BRONX,BRONX,1030382,248328,Unspecified,BRONX,,,,,,,,40.84815753,-73.83325649,"(40.848157534136504, -73.83325649264543)"
29226899,11/5/2014 9:28,11/6/2014 11:00,DEP,Department of Environmental Protection,Water Quality,"Oil, Grease In Water (QD1)",,10314,23 LEWISTON STREET,LEWISTON STREET,DEAD END,BEND,,,ADDRESS,STATEN ISLAND,,N/A,Closed,,11/6/2014 11:00,02 STATEN ISLAND,STATEN ISLAND,943118,153287,Unspecified,STATEN ISLAND,,,,,,,,40.58731811,-74.14809035,"(40.587318110371385, -74.14809035388048)"
29223130,11/4/2014 15:41,11/13/2014 0:00,DEP,Department of Environmental Protection,Water Quality,unknown odor/taste in drinking water (QA6),,11372,34-21 91 STREET,91 STREET,34 AVE,35 AVE,,,ADDRESS,Jackson Heights,,N/A,Closed,,11/13/2014 0:00,03 QUEENS,QUEENS,1018453,214006,Unspecified,QUEENS,,,,,,,,40.7540074,-73.87654847,"(40.75400740314643, -73.87654847279089)"
29222352,11/4/2014 15:21,11/5/2014 8:55,DEP,Department of Environmental Protection,Water Quality,"Taste/Odor, Chemical (QA2)",,10021,345 EAST   69 STREET,EAST   69 STREET,2 AVE,1 AVE,,,ADDRESS,NEW YORK,,N/A,Closed,,11/5/2014 8:55,08 MANHATTAN,MANHATTAN,995697,218504,Unspecified,MANHATTAN,,,,,,,,40.766412,-73.95867578,"(40.76641200076213, -73.95867577639318)"
29222351,11/4/2014 20:59,11/19/2014 9:17,DEP,Department of Environmental Protection,Water Quality,"Taste/Odor, Bitter/Metallic (QA3)",,11370,21-57 80 STREET,80 STREET,21 AVE,DITMARS BLVD,,,ADDRESS,East Elmhurst,,N/A,Closed,,11/19/2014 9:17,01 QUEENS,QUEENS,1014763,219755,Unspecified,QUEENS,,,,,,,,40.76980042,-73.88984096,"(40.769800421402444, -73.88984096483863)"
29221631,11/4/2014 14:01,11/24/2014 8:24,DEP,Department of Environmental Protection,Water Quality,Clear Water With Other Particles (Use Comments) (QEZ),,11434,147-65 FARMERS BOULEVARD,FARMERS BOULEVARD,BEND,OLD ROCKAWAY BLVD,,,ADDRESS,Jamaica,,N/A,Closed,,11/24/2014 8:24,13 QUEENS,QUEENS,1047436,179923,Unspecified,QUEENS,,,,,,,,40.66029833,-73.77225809,"(40.66029833253435, -73.7722580900164)"
29220658,11/4/2014 16:19,11/5/2014 11:23,DEP,Department of Environmental Protection,Water Quality,Cloudy Or Milky Water (QB1),,11102,23-10 30 DRIVE,30 DRIVE,23 ST,CRESCENT ST,,,ADDRESS,Astoria,,N/A,Closed,,11/5/2014 11:23,01 QUEENS,QUEENS,1004323,218896,Unspecified,QUEENS,,,,,,,,40.76747256,-73.92753434,"(40.76747256118522, -73.92753433968463)"
29218403,11/4/2014 19:43,11/5/2014 9:07,DEP,Department of Environmental Protection,Water Quality,Clear Water With Other Particles (Use Comments) (QEZ),,10023,124 WEST   60 STREET,WEST   60 STREET,COLUMBUS AVE,AMSTERDAM AVE,,,ADDRESS,NEW YORK,,N/A,Closed,,11/5/2014 9:07,07 MANHATTAN,MANHATTAN,988341,219893,Unspecified,MANHATTAN,,,,,,,,40.77023091,-73.98523045,"(40.77023090945557, -73.98523044573439)"
29218315,11/4/2014 18:56,12/1/2014 13:29,DEP,Department of Environmental Protection,Water Quality,Cloudy Or Milky Water (QB1),,10466,686 EAST  234 STREET,EAST  234 STREET,CARPENTER AVE,WHITE PLAINS RD,,,ADDRESS,BRONX,,N/A,Closed,,12/1/2014 13:29,12 BRONX,BRONX,1023592,265163,Unspecified,BRONX,,,,,,,,40.89439726,-73.85769996,"(40.894397256010194, -73.85769996208678)"
29213082,11/3/2014 8:50,11/5/2014 11:26,DEP,Department of Environmental Protection,Water Quality,"Oil, Grease In Water (QD1)",,11377,37-18 64 STREET,64 STREET,37 AVE,39 AVE,,,ADDRESS,Woodside,,N/A,Closed,,11/5/2014 11:26,02 QUEENS,QUEENS,1012241,211940,Unspecified,QUEENS,,,,,,,,40.74835861,-73.8989785,"(40.74835860629316, -73.89897850140812)"
29209438,11/3/2014 13:42,11/13/2014 0:00,DEP,Department of Environmental Protection,Water Quality,"Taste/Odor, Bitter/Metallic (QA3)",,11375,110-29 67 DRIVE,67 DRIVE,110 ST,112 ST,,,ADDRESS,Forest Hills,,N/A,Closed,,11/13/2014 0:00,06 QUEENS,QUEENS,1027418,204696,Unspecified,QUEENS,,,,,,,,40.72841459,-73.84425021,"(40.72841458773572, -73.84425021497609)"
29205661,11/2/2014 14:37,12/1/2014 13:29,DEP,Department of Environmental Protection,Water Quality,Clear Water With Other Particles (Use Comments) (QEZ),,10466,674 EAST  232 STREET,EAST  232 STREET,CARPENTER AVE,WHITE PLAINS RD,,,ADDRESS,BRONX,,N/A,Closed,,12/1/2014 13:29,12 BRONX,BRONX,1023295,264681,Unspecified,BRONX,,,,,,,,40.89307564,-73.85877702,"(40.893075640018345, -73.85877702007126)"
29201953,11/2/2014 8:53,11/24/2014 8:24,DEP,Department of Environmental Protection,Water Quality,"Taste/Odor, Sewer (QA5)",,11249,44 BERRY STREET,BERRY STREET,N 12 ST,N 11 ST,,,ADDRESS,BROOKLYN,,N/A,Closed,,11/24/2014 8:24,01 BROOKLYN,BROOKLYN,996327,201975,Unspecified,BROOKLYN,,,,,,,,40.72104319,-73.95643113,"(40.72104319440276, -73.9564311250355)"
29201549,11/2/2014 17:45,11/17/2014 7:41,DEP,Department of Environmental Protection,Water Quality,"Taste/Odor, Chemical (QA2)",,10025,205 WEST  107 STREET,WEST  107 STREET,AMSTERDAM AVE,BROADWAY,,,ADDRESS,NEW YORK,,N/A,Closed,,11/17/2014 7:41,07 MANHATTAN,MANHATTAN,993759,231216,Unspecified,MANHATTAN,,,,,,,,40.80130535,-73.96565406,"(40.801305351433506, -73.9656540559828)"
29200382,11/1/2014 21:17,11/6/2014 0:00,DEP,Department of Environmental Protection,Water Quality,"Taste/Odor, Chlorine (QA1)",,10009,195 EAST    2 STREET,EAST    2 STREET,AVENUE A,AVENUE B,,,ADDRESS,NEW YORK,,N/A,Closed,,11/6/2014 0:00,03 MANHATTAN,MANHATTAN,988675,202417,Unspecified,MANHATTAN,,,,,,,,40.72226351,-73.98403612,"(40.722263514592335, -73.98403611865581)"
29199953,11/1/2014 13:00,11/19/2014 0:00,DEP,Department of Environmental Protection,Water Quality,"Cloudy Or Milky, Other (Use Comments) (QBZ)",,10304,220 OSGOOD AVENUE,OSGOOD AVENUE,FAIRWAY AVE,IMPERIAL CT,,,ADDRESS,STATEN ISLAND,,N/A,Closed,,11/19/2014 0:00,01 STATEN ISLAND,STATEN ISLAND,962324,163753,Unspecified,STATEN ISLAND,,,,,,,,40.61611346,-74.0789757,"(40.616113457557425, -74.07897570460104)"
29053148,10/11/2014 18:36,11/19/2014 0:00,DEP,Department of Environmental Protection,Water Quality,"Taste/Odor, Chlorine (QA1)",,10471,301 WEST  260 STREET,WEST  260 STREET,SPENCER AVE,FIELDSTON RD,,,ADDRESS,BRONX,,N/A,Closed,,11/19/2014 0:00,08 BRONX,BRONX,1012081,270023,Unspecified,BRONX,,,,,,,,40.9077802,-73.89931501,"(40.90778020088189, -73.89931500682997)"
29047979,10/10/2014 11:47,10/29/2014 9:33,DEP,Department of Environmental Protection,Water Quality,"Taste/Odor, Chlorine (QA1)",,11235,3130 BRIGHTON    6 STREET,BRIGHTON    6 STREET,BRIGHTON BEACH AVE,BRIGHTWATER CT,,,ADDRESS,BROOKLYN,,N/A,Closed,,10/29/2014 9:33,13 BROOKLYN,BROOKLYN,995013,149293,Unspecified,BROOKLYN,,,,,,,,40.57644427,-73.96125556,"(40.576444270181966, -73.96125556055088)"
29046700,10/10/2014 11:41,10/22/2014 10:17,DEP,Department of Environmental Protection,Water Quality,"Oil, Grease In Water (QD1)",,11238,770 FULTON STREET,FULTON STREET,CARLTON AVE,ADELPHI ST,,,ADDRESS,BROOKLYN,,N/A,Closed,,10/22/2014 10:17,02 BROOKLYN,BROOKLYN,992375,188770,Unspecified,BROOKLYN,,,,,,,,40.68480308,-73.97070425,"(40.68480308376534, -73.97070425482374)"
29046305,10/10/2014 9:30,11/19/2014 0:00,DEP,Department of Environmental Protection,Water Quality,"Taste/Odor, Chlorine (QA1)",,10305,381 FINGERBOARD ROAD,FINGERBOARD ROAD,BEND,COLUMBIA AVE,,,ADDRESS,STATEN ISLAND,,N/A,Closed,,11/19/2014 0:00,02 STATEN ISLAND,STATEN ISLAND,964521,158632,Unspecified,STATEN ISLAND,,,,,,,,40.60206253,-74.07104733,"(40.60206253195295, -74.07104732885425)"
29041538,10/9/2014 19:44,10/10/2014 10:13,DEP,Department of Environmental Protection,Water Quality,Cloudy Or Milky Water (QB1),,10303,90 WESTBROOK AVENUE,WESTBROOK AVENUE,MELYN PL,LAKE AVE,,,ADDRESS,STATEN ISLAND,,N/A,Closed,,10/10/2014 10:13,01 STATEN ISLAND,STATEN ISLAND,942175,167565,Unspecified,STATEN ISLAND,,,,,,,,40.62650382,-74.15157445,"(40.62650381513327, -74.15157444533104)"
29039143,10/9/2014 8:30,11/19/2014 0:00,DEP,Department of Environmental Protection,Water Quality,unknown odor/taste in drinking water (QA6),,11236,1564 REMSEN AVENUE,REMSEN AVENUE,AVENUE M,AVENUE N,,,ADDRESS,BROOKLYN,,N/A,Closed,,11/19/2014 0:00,18 BROOKLYN,BROOKLYN,1012541,169957,Unspecified,BROOKLYN,,,,,,,,40.63312409,-73.89807209,"(40.63312408894543, -73.89807208891993)"
29037183,10/8/2014 20:42,11/19/2014 0:00,DEP,Department of Environmental Protection,Water Quality,"Taste/Odor, Musty/Stale (QA4)",,11101,43-10 CRESCENT STREET,CRESCENT STREET,43 AVE,44 RD,,,ADDRESS,Long Island City,,N/A,Closed,,11/19/2014 0:00,02 QUEENS,QUEENS,1000233,212056,Unspecified,QUEENS,,,,,,,,40.74870685,-73.94231593,"(40.74870685388612, -73.94231592971958)"
29033862,10/8/2014 14:10,11/19/2014 0:00,DEP,Department of Environmental Protection,Water Quality,"Taste/Odor, Chemical (QA2)",,11234,1620 EAST   35 STREET,EAST   35 STREET,AVENUE P,QUENTIN RD,,,ADDRESS,BROOKLYN,,N/A,Closed,,11/19/2014 0:00,18 BROOKLYN,BROOKLYN,1001232,163457,Unspecified,BROOKLYN,,,,,,,,40.61531185,-73.93883293,"(40.615311854284236, -73.93883292723416)"
29030868,10/7/2014 2:13,11/19/2014 0:00,DEP,Department of Environmental Protection,Water Quality,"Taste/Odor, Musty/Stale (QA4)",,11234,13 BERGEN BEACH PLACE,BERGEN BEACH PLACE,AVENUE M,AVENUE N,,,ADDRESS,BROOKLYN,,N/A,Closed,,11/19/2014 0:00,18 BROOKLYN,BROOKLYN,1007864,166036,Unspecified,BROOKLYN,,,,,,,,40.62237548,-73.91493627,"(40.6223754768557, -73.91493627226079)"
29030102,10/7/2014 10:25,10/10/2014 9:39,DEP,Department of Environmental Protection,Water Quality,"No Sampling Required, Requested Information (QG2)",,10016,51 EAST   34 STREET,EAST   34 STREET,MADISON AVE,PARK AVE,,,ADDRESS,NEW YORK,,N/A,Closed,,10/10/2014 9:39,06 MANHATTAN,MANHATTAN,989130,211624,Unspecified,MANHATTAN,,,,,,,,40.74753422,-73.98238796,"(40.74753422034886, -73.98238795660272)"
29028462,10/7/2014 13:11,10/8/2014 10:12,DEP,Department of Environmental Protection,Water Quality,"Cloudy Or Milky, Other (Use Comments) (QBZ)",,10024,366 COLUMBUS AVENUE,COLUMBUS AVENUE,W 77 ST,W 78 ST,,,ADDRESS,NEW YORK,,N/A,Closed,,10/8/2014 10:12,07 MANHATTAN,MANHATTAN,990825,223777,Unspecified,MANHATTAN,,,,,,,,40.78088997,-73.97625877,"(40.780889970330506, -73.97625877162108)"
29025220,10/7/2014 17:06,10/8/2014 13:34,DEP,Department of Environmental Protection,Water Quality,"Taste/Odor, Chlorine (QA1)",,11235,2540 BATCHELDER STREET,BATCHELDER STREET,AVENUE Y,AVENUE Z,,,ADDRESS,BROOKLYN,,N/A,Closed,,10/8/2014 13:34,15 BROOKLYN,BROOKLYN,1001688,154625,Unspecified,BROOKLYN,,,,,,,,40.59106893,-73.93721327,"(40.59106893216641, -73.9372132735428)"
29024731,10/7/2014 10:49,10/7/2014 10:56,DEP,Department of Environmental Protection,Water Quality,unknown odor/taste in drinking water (QA6),,11222,113 DIAMOND STREET,DIAMOND STREET,NASSAU AVE,NORMAN AVE,,,ADDRESS,BROOKLYN,,N/A,Closed,,10/7/2014 10:56,01 BROOKLYN,BROOKLYN,998878,203871,Unspecified,BROOKLYN,,,,,,,,40.7262434,-73.94722404,"(40.72624340380527, -73.94722404176537)"
29024269,10/7/2014 0:34,10/14/2014 10:36,DEP,Department of Environmental Protection,Water Quality,"Taste/Odor, Chlorine (QA1)",,11235,3033 BRIGHTON   14 STREET,BRIGHTON   14 STREET,OCEAN VIEW AVE,BRIGHTON BEACH AVE,,,ADDRESS,BROOKLYN,,N/A,Closed,,10/14/2014 10:36,13 BROOKLYN,BROOKLYN,996673,150163,Unspecified,BROOKLYN,,,,,,,,40.57883008,-73.95527833,"(40.57883007793217, -73.95527832668657)"
29021693,10/6/2014 17:11,11/19/2014 0:00,DEP,Department of Environmental Protection,Water Quality,Clear Water With Other Particles (Use Comments) (QEZ),,10305,231 HYLAN BOULEVARD,HYLAN BOULEVARD,VERMONT AVE,TOMPKINS AVE,,,ADDRESS,STATEN ISLAND,,N/A,Closed,,11/19/2014 0:00,01 STATEN ISLAND,STATEN ISLAND,964885,162346,Unspecified,STATEN ISLAND,,,,,,,,40.6122575,-74.06974716,"(40.61225750180188, -74.0697471556652)"
29020840,10/6/2014 14:34,10/14/2014 10:35,DEP,Department of Environmental Protection,Water Quality,"Cloudy Or Milky, Other (Use Comments) (QBZ)",,10304,125 CROMWELL AVENUE,CROMWELL AVENUE,JEFFERSON ST,N RAILROAD AVE,,,ADDRESS,STATEN ISLAND,,N/A,Closed,,10/14/2014 10:35,02 STATEN ISLAND,STATEN ISLAND,957308,154489,Unspecified,STATEN ISLAND,,,,,,,,40.59067185,-74.09700597,"(40.590671846301134, -74.0970059712258)"
29020814,10/6/2014 16:49,10/7/2014 9:04,DEP,Department of Environmental Protection,Water Quality,unknown odor/taste in drinking water (QA6),,10465,2830 SCHLEY AVENUE,SCHLEY AVENUE,BALCOM AVE,E 177 ST,,,ADDRESS,BRONX,,N/A,Closed,,10/7/2014 9:04,10 BRONX,BRONX,1033240,239407,Unspecified,BRONX,,,,,,,,40.82365663,-73.82299147,"(40.82365662505882, -73.82299147388855)"
29018688,10/6/2014 9:53,11/19/2014 0:00,DEP,Department of Environmental Protection,Water Quality,"Taste/Odor, Musty/Stale (QA4)",,11433,156-08 109 AVENUE,109 AVENUE,156 ST,157 ST,,,ADDRESS,Jamaica,,N/A,Closed,,11/19/2014 0:00,12 QUEENS,QUEENS,1041102,191784,Unspecified,QUEENS,,,,,,,,40.69289695,-73.79498765,"(40.69289694578029, -73.79498764592091)"
29015294,10/5/2014 16:46,10/15/2014 10:59,DEP,Department of Environmental Protection,Water Quality,Clear Water With Other Particles (Use Comments) (QEZ),,11379,61-59 77 STREET,77 STREET,ELIOT AVE,62 AVE,,,ADDRESS,Middle Village,,N/A,Closed,,10/15/2014 10:59,05 QUEENS,QUEENS,1017077,202502,Unspecified,QUEENS,,,,,,,,40.72243702,-73.88157111,"(40.72243701799294, -73.88157110645682)"
29009253,10/4/2014 21:52,11/19/2014 0:00,DEP,Department of Environmental Protection,Water Quality,"Taste/Odor, Musty/Stale (QA4)",,10019,305 WEST   52 STREET,WEST   52 STREET,8 AVE,9 AVE,,,ADDRESS,NEW YORK,,N/A,Closed,,11/19/2014 0:00,04 MANHATTAN,MANHATTAN,988213,217537,Unspecified,MANHATTAN,,,,,,,,40.76376436,-73.98569395,"(40.76376435837634, -73.98569394752838)"
29004301,10/3/2014 10:44,10/6/2014 9:56,DEP,Department of Environmental Protection,Water Quality,"Clear Water With Organisms (Insects, Worms) (QE2)",,11210,2458 NOSTRAND AVENUE,NOSTRAND AVENUE,AVENUE J,AVENUE K,,,ADDRESS,BROOKLYN,,N/A,Closed,,10/6/2014 9:56,14 BROOKLYN,BROOKLYN,999088,166982,Unspecified,BROOKLYN,,,,,,,,40.62499109,-73.9465476,"(40.62499109337088, -73.94654760160144)"
28997996,10/2/2014 14:26,10/9/2014 13:14,DEP,Department of Environmental Protection,Water Quality,"Taste/Odor, Musty/Stale (QA4)",,10465,2623 SCHURZ AVENUE,SCHURZ AVENUE,ROBINSON AVE,DAVIS AVE,,,ADDRESS,BRONX,,N/A,Closed,,10/9/2014 13:14,10 BRONX,BRONX,1032717,235447,Unspecified,BRONX,,,,,,,,40.81279045,-73.82490975,"(40.8127904452835, -73.82490974869953)"
28994479,10/2/2014 11:39,11/5/2014 9:40,DEP,Department of Environmental Protection,Water Quality,"Taste/Odor, Chemical (QA2)",,11222,216 RICHARDSON STREET,RICHARDSON STREET,HUMBOLDT ST,N HENRY ST,,,ADDRESS,BROOKLYN,,N/A,Closed,,11/5/2014 9:40,01 BROOKLYN,BROOKLYN,1000138,201231,Unspecified,BROOKLYN,,,,,,,,40.71899507,-73.94268436,"(40.71899507047787, -73.94268435587064)"
28992637,10/2/2014 13:19,10/3/2014 9:40,DEP,Department of Environmental Protection,Water Quality,"No Sampling Required, Requested Information (QG2)",,10025,305 WEST   98 STREET,WEST   98 STREET,WEST END AVE,RIVERSIDE DR,,,ADDRESS,NEW YORK,,N/A,Closed,,10/3/2014 9:40,07 MANHATTAN,MANHATTAN,991864,229528,Unspecified,MANHATTAN,,,,,,,,40.79667409,-73.9725006,"(40.796674087987974, -73.97250059710146)"
28991218,10/1/2014 10:04,10/2/2014 8:22,DEP,Department of Environmental Protection,Water Quality,unknown odor/taste in drinking water (QA6),,10017,210 EAST   47 STREET,EAST   47 STREET,3 AVE,2 AVE,,,ADDRESS,NEW YORK,,N/A,Closed,,10/2/2014 8:22,06 MANHATTAN,MANHATTAN,992107,213881,Unspecified,MANHATTAN,,,,,,,,40.75372697,-73.97164125,"(40.75372697100761, -73.97164125188505)"
28990376,10/1/2014 14:48,10/10/2014 9:43,DEP,Department of Environmental Protection,Water Quality,unknown odor/taste in drinking water (QA6),,11249,102 NORTH    8 STREET,NORTH    8 STREET,WYTHE AVE,BERRY ST,,,ADDRESS,BROOKLYN,,N/A,Closed,,10/10/2014 9:43,01 BROOKLYN,BROOKLYN,995541,201488,Unspecified,BROOKLYN,,,,,,,,40.71970754,-73.95926751,"(40.719707535038076, -73.95926750799065)"
28989212,10/1/2014 23:01,10/2/2014 8:45,DEP,Department of Environmental Protection,Water Quality,"No Sampling Required, Requested Information (QG2)",,10304,240 PARK HILL AVENUE,PARK HILL AVENUE,SOBEL CT,PALMA DR,,,ADDRESS,STATEN ISLAND,,N/A,Closed,,10/2/2014 8:45,01 STATEN ISLAND,STATEN ISLAND,961212,162579,Unspecified,STATEN ISLAND,,,,,,,,40.61288825,-74.08297703,"(40.61288824997931, -74.08297703202305)"
28988971,10/1/2014 14:36,11/19/2014 0:00,DEP,Department of Environmental Protection,Water Quality,"Taste/Odor, Chlorine (QA1)",,11418,114-11 85 AVENUE,85 AVENUE,114 ST,115 STREET,,,ADDRESS,Richmond Hill,,N/A,Closed,,11/19/2014 0:00,09 QUEENS,QUEENS,1029625,194994,Unspecified,QUEENS,,,,,,,,40.70177392,-73.83635279,"(40.70177391800953, -73.83635279040985)"
28987650,10/1/2014 14:07,10/7/2014 10:26,DEP,Department of Environmental Protection,Water Quality,unknown odor/taste in drinking water (QA6),,11432,172-70 HIGHLAND AVENUE,HIGHLAND AVENUE,AVA PL,DALNY RD,,,ADDRESS,Jamaica,,N/A,Closed,,10/7/2014 10:26,08 QUEENS,QUEENS,1042878,199286,Unspecified,QUEENS,,,,,,,,40.71347653,-73.78851798,"(40.713476527294596, -73.7885179760611)"
28987226,10/1/2014 9:33,10/29/2014 11:15,DEP,Department of Environmental Protection,Water Quality,"Taste/Odor, Sewer (QA5)",,10308,88 WILLOWWOOD LANE,WILLOWWOOD LANE,SANDALWOOD DR,OCEANVIEW CEMETERY BOUNDARY,,,ADDRESS,STATEN ISLAND,,N/A,Closed,,10/29/2014 11:15,03 STATEN ISLAND,STATEN ISLAND,944498,143198,Unspecified,STATEN ISLAND,,,,,,,,40.55963211,-74.14306253,"(40.55963211408467, -74.14306253048177)"
